zip,year,estimated_deaths,death_rate_per_1000,median_income,percent_65_plus,percent_no_hs,percent_bachelor_or_higher,percent_white_non_hispanic,percent_black,percent_hispanic
75044.0,2013.0,280,5.96,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2014.0,287,6.11,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2015.0,291,6.19,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2016.0,296,6.3,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2017.0,303,6.45,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2018.0,307,6.53,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2019.0,305,6.49,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2020.0,370,7.87,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2021.0,378,8.04,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75044.0,2022.0,346,7.36,84016.0,14.437353754520316,21.03822527769821,39.7052738788631,33.63965113805573,17.91746436928313,26.3348223782174
75048.0,2011.0,160,5.67,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2012.0,161,5.71,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2013.0,168,5.96,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2014.0,172,6.1,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2015.0,175,6.2,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2016.0,178,6.31,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2017.0,182,6.45,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2018.0,184,6.52,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2019.0,183,6.49,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2020.0,222,7.87,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2021.0,227,8.05,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75048.0,2022.0,208,7.37,126792.0,12.50620347394541,19.202860993054838,43.22069037006323,53.56256646579227,12.05600850762141,9.712867777383906
75050.0,2011.0,249,5.68,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2012.0,250,5.7,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2013.0,261,5.95,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2014.0,267,6.09,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2015.0,271,6.18,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2016.0,276,6.29,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2017.0,283,6.45,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2018.0,286,6.52,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2019.0,285,6.5,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2020.0,345,7.87,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2021.0,353,8.05,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75050.0,2022.0,323,7.37,68421.0,11.029277635899309,27.001676236670352,21.33456970648026,20.6197555636629,18.73631886172929,56.36400948558921
75051.0,2011.0,228,5.68,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2012.0,229,5.7,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2013.0,239,5.95,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2014.0,245,6.1,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2015.0,249,6.2,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2016.0,253,6.3,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2017.0,259,6.45,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2018.0,262,6.52,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2019.0,261,6.5,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2020.0,316,7.87,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2021.0,323,8.04,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75051.0,2022.0,296,7.37,49485.0,10.89976597121944,30.58216040642958,12.126259681852252,14.186127570582086,12.525519095752626,69.7331076034457
75052.0,2011.0,538,5.68,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2012.0,540,5.71,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2013.0,564,5.96,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2014.0,577,6.1,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2015.0,586,6.19,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2016.0,597,6.31,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2017.0,611,6.46,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2018.0,618,6.53,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2019.0,615,6.5,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2020.0,744,7.86,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2021.0,761,8.04,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75052.0,2022.0,697,7.37,84055.0,10.29523648505854,21.52497077000167,30.235510272256555,20.69085760175832,27.17253476478296,39.444820153007306
75060.0,2011.0,278,5.67,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2012.0,280,5.71,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2013.0,292,5.96,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2014.0,299,6.1,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2015.0,303,6.18,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2016.0,309,6.31,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2017.0,316,6.45,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2018.0,320,6.53,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2019.0,318,6.49,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2020.0,385,7.86,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2021.0,394,8.04,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75060.0,2022.0,361,7.37,67479.0,11.245586464477416,24.265377202177664,19.500896087647515,18.78074167806192,4.398228462967121,68.90830050819437
75061.0,2011.0,320,5.68,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2012.0,321,5.7,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2013.0,336,5.97,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2014.0,343,6.09,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2015.0,348,6.18,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2016.0,355,6.3,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2017.0,364,6.46,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2018.0,368,6.53,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2019.0,366,6.5,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2020.0,443,7.87,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2021.0,453,8.04,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75061.0,2022.0,415,7.37,58236.0,8.718194570216092,26.40152069015938,16.110542476970316,14.840462366164171,7.80198512047444,70.54990322981587
75062.0,2011.0,300,5.68,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2012.0,301,5.7,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2013.0,315,5.97,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2014.0,322,6.1,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2015.0,327,6.2,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2016.0,333,6.31,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2017.0,341,6.46,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2018.0,344,6.52,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2019.0,343,6.5,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2020.0,415,7.86,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2021.0,424,8.03,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75062.0,2022.0,388,7.35,68692.0,8.207003714090806,17.939631322080263,33.442133731231934,19.55772000303191,13.853937694231789,49.59069203365421
75080.0,2011.0,296,5.67,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2012.0,298,5.71,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2013.0,311,5.96,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2014.0,318,6.09,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2015.0,323,6.19,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2016.0,329,6.3,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2017.0,337,6.46,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2018.0,341,6.53,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2019.0,339,6.5,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2020.0,410,7.86,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2021.0,420,8.05,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75080.0,2022.0,384,7.36,86341.0,12.216388164954775,12.092640637853572,57.01765487565652,53.65629311666411,8.506438755173999,21.251724666564463
75081.0,2011.0,207,5.67,88161.0,13.59438796481517,13.810178817056396,44.24837885635685,46.37601731838983,20.513523141424383,18.02811498095525
75081.0,2012.0,208,5.7,88161.0,13.59438796481517,13.810178817056396,44.24837885635685,46.37601731838983,20.513523141424383,18.02811498095525
75081.0,2013.0,217,5.95,88161.0,13.59438796481517,13.810178817056396,44.24837885635685,46.37601731838983,20.513523141424383,18.02811498095525
